tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,genres,production_companies
38187,Powder Keg,2001-06-01,14,0,0,"['Clive Owen', 'Stellan Skarsgård', 'Lois Smith', 'Javier Zaragoza', 'Luis Francisco Escobedo', 'Gilberto Barraza', 'Alfredo Escobar', 'Carlos Torres Torrija', 'Arturo Godínez', 'Dagoberto Gama']","['Alejandro G. Iñárritu', 'Angelica De Leon', 'David Fincher', 'Edith Sánchez', 'Robert Richardson', 'David Carter', 'Alejandro G. Iñárritu', 'Guillermo Arriaga', 'David Carter', 'Tapas Blank']","['DE', 'MX', 'US']","['Action', 'War']","['Anonymous Content', 'BMW Films', 'Zeta Film']"
22599,Star,2001-06-01,9,0,0,"['Clive Owen', 'Madonna', 'Michael Beattie', 'Toru Tanaka Jr.', 'D-Teflon', 'Troy Aguayo', 'Woon Young Park']","['Guy Ritchie', 'Joe Sweet', 'Guy Ritchie', 'Tony McGarry', 'David Fincher', 'Robyn Boardman', 'Nicole Dionne', 'Aristides McGarry', 'Christopher Soos', 'Tom Muldoon']",['US'],"['Comedy', 'Action']","['Anonymous Content', 'BMW Films']"
11090,The Animal,2001-06-01,83,22000000,84772742,"['Rob Schneider', 'Colleen Haskell', 'John C. McGinley', 'Ed Asner', 'Michael Caton', 'Louis Lombardi', 'Guy Torry', 'Bob Rubin', 'Pilar Schneider', 'Scott Wilson']","['Luke Greenfield', 'Tom Brady', 'Peter Lyons Collister', 'Teddy Castellucci', 'Jeff Gourson', 'Dane Farwell', 'Paul E. Short', ""Gloria O'Brien"", 'Tim Rigby', 'Kurt D. Lott']",['US'],"['Comedy', 'Science Fiction']","['Revolution Studios', 'Happy Madison Productions']"
809827,La Beauté sur la terre,2001-06-02,88,0,0,"['Bernard Fresson', 'Hélène Vincent', ""Sabine N'Guessan"", 'Roger Jendly', 'Jacques Michel', 'Antonio Buíl', 'Philippe Mathey', 'Guillaume Béguin']","['Bruno Herbulot', 'Antoine Plantevin']",[],"['TV Movie', 'Family', 'Drama']",[]
570104,Coffee Date,2001-06-02,17,0,0,"['Thomas Saunders', 'J.D. Glickman', 'Peter Bedard', 'Luke Todd', 'James Chau', 'Craig Villarubia', 'Elizabeth J. Martin', 'Kathryn McAlister', 'Jim Woods']",['Stewart Wade'],['US'],"['Comedy', 'Romance']",['Coffee Date Productions']
400492,Concert For Clorophyll,2001-06-02,8,0,0,[],['Cao Guimarães'],['BR'],[],[]
351201,Phantom Love,2001-06-02,84,0,0,"['Griffin Drew', 'Michelle von Flotow', 'David Christensen', 'Sandy Wasko', 'Shannon Malone', 'Igor Vladimir', 'Kurt Sinclair', 'Thomas Vozza', 'Kathleen Klein', 'Leslie Taylor']","['Robert Lombard', 'Lysa Rose', 'Michael Feichtner', 'Brian Lataille', 'Milos Milicevic', 'Madison Monroe', 'Gary Graver', 'Charles Band', 'Pat Siciliano', 'Louise Monclair']",['US'],"['Horror', 'Romance']",['Surrender Cinema']
228923,Confidences,2001-06-02,24,50000,0,"['Maria Galante', 'Valarie Pettiford', 'Norm Lewis', 'Robert Kerbeck']","['William Branden Blinn', 'William Branden Blinn']",['US'],['Drama'],['The Branden Blinn Media Group']
149044,Mission: Improbable,2001-06-02,7,0,0,"['Ben Stiller', 'Tom Cruise', 'John Woo', 'Stephen Chang', 'David Lea']","['Mike Bender', 'Steve Welch', 'Joel Gallen', 'Paula Elins']",['US'],['Comedy'],['MTV Networks']
33007,E-Dreams,2001-06-02,93,0,0,"['Joseph Park', 'Thoeger Hansen', 'Larry Van Cassele', 'Yong Kang']","['Wonsuk Chin', 'Wonsuk Chin']",['US'],['Documentary'],['Cinema Forever']
25650,Address Unknown,2001-06-02,117,0,0,"['Yang Dong-geun', 'Ban Min-jeong', 'Kim Young-min', 'Son Min-seok', 'Pang Eun-jin', 'Lee In-ok', 'Cho Jae-hyun', 'Dong Bang-woo', 'Jun Sung-ae', 'Kwon Nam-hee']","['Kim Ki-duk', 'Seo Jeong-min', 'Kim Ki-duk', 'Park Ho-jun', 'Hahm Sung-won', 'Kim Sang-geun', 'Lee Seung-chul']",['KR'],['Drama'],"['Tube Entertainment', 'Kim Ki Duk Film', 'LJ Film']"
10865,Atlantis: The Lost Empire,2001-06-02,95,120000000,186053725,"['Michael J. Fox', 'Cree Summer', 'James Garner', 'Claudia Christian', 'Corey Burton', 'Phil Morris', 'Jacqueline Obradors', 'Don Novello', 'Jim Varney', 'Florence Stanley']","['Gary Trousdale', 'Kirk Wise', 'Ellen Keneshea', 'Tab Murphy', 'Bryce Zabel', 'Kirk Wise', 'Joss Whedon', 'Gary Trousdale', 'Jackie Zabel', 'Tab Murphy']",['US'],"['Animation', 'Family', 'Adventure', 'Science Fiction']","['Walt Disney Pictures', 'Walt Disney Feature Animation']"
437288,Men Only,2001-06-03,143,0,0,"['Stephen Moyer', 'Marc Warren', 'Martin Freeman', 'Daniel Ryan', 'Razaaq Adoti', 'Jenna Russell', 'Kerry Godliman', 'Zoe Telford', 'Marianne Jean-Baptiste', 'Jamie Glover']","['Richard Cottan', 'Peter Webber', 'Sanne Wohlenberg']",['GB'],['Drama'],['World Productions']
61899,Boss of Bosses,2001-06-03,93,0,0,"['Chazz Palminteri', 'Clancy Brown', 'Angela Alvarado', 'Jay O. Sanders', 'Daniel Benzali', 'Richard Foronjy', 'Mark Margolis', 'Steven Bauer', 'Patricia Mauceri', 'Vince Corazza']","['Dwight H. Little', 'Steve Apicella']",['US'],['Drama'],[]
413324,Vampire Resurrection,2001-06-04,77,0,0,"['Denice Duff', 'James Horan', 'Jillian McWhirter', 'Frank Bruynbroek', ""Marilyn O'Connor"", 'Geoffrey Lewis', 'Julie Michaels', 'John Mese', 'Scott Spearman', 'Debbie Fleming']","['Brandon Rafferty', 'Denice Duff', 'Klint Macro', 'Midnight Syndicate', 'Ralis Kahn', 'Michael J. Mahoney', 'Jose Prendes', 'Paul Deng', 'Caprice Conley', 'Denice Duff']",['US'],['Horror'],"['Shadow Entertainment', 'Full Moon Pictures', 'Full Moon Entertainment']"
343072,Watchmen,2001-06-04,11,0,0,"['Cillian Murphy', 'Barry Ward', 'Jake Wood', 'Iain Robertson', ""Con O'Neill""]","['Paloma Baeza', 'Paloma Baeza', 'Cillian Murphy', 'Martin Testar', 'Anna Rajan', 'Marc Aramian']",['GB'],"['Comedy', 'Crime']",[]
342441,Zum Glück verrückt - Eine unschlagbare Familie,2001-06-04,0,0,0,"['Fritz Wepper', 'Angelika Milster', 'Ferdinand Dux', 'Eva Maria Bauer', 'Ingolf Lück', 'Edda Leesch', 'Konstantin Graudus', 'Klaus Mikoleit', 'H.H. Müller']",['Klaus Rumpf'],['DE'],['Comedy'],[]
312260,Snap Decision,2001-06-04,90,0,0,"['Mare Winningham', 'Felicity Huffman', 'Chelcie Ross', 'Megan Fahlenbock', 'Ronn Sarosiak', 'Chuck Shamata', 'Amy Zell', 'Alex Gaistman', 'Alexander Cameron Drogemuller', 'Marcia Bennett']","['Gideon Amir', 'Terry Gould', 'Freyda Rothstein', 'James McVay', 'David Hirschfield', 'Alan Metzger', 'Rhett Morita', 'Anne Dixon', 'Jeff Fruitman', 'Pamela Malouf']",['US'],"['Drama', 'TV Movie']","['Freyda Rothstein Productions', 'Hearst Entertainment Productions', 'Lifetime']"
246654,Geraldine,2001-06-04,9,0,0,"['Anne Charlotte Guillot', 'Camille Serceau']","['Arthur de Pins', 'Arthur de Pins', 'Estéban']",['FR'],"['Animation', 'Comedy']",['Ecole nationale supérieure des Arts Décoratifs']
114427,Domestic Violence,2001-06-04,196,0,0,[],"['Frederick Wiseman', 'John Davey', 'Frederick Wiseman', 'Frederick Wiseman']",['US'],['Documentary'],[]
107159,Inferno,2001-06-04,0,0,0,"['Katarzyna Bujakiewicz', 'Monika Kwiatkowska', 'Rafał Maćkowiak', 'Barbara Jonak', 'Łukasz Garlicki']","['Maciej Pieprzyca', 'Maciej Pieprzyca', 'Bartosz Kurowski']",['PL'],['Drama'],"['Studio Filmowe im. Karola Irzykowskiego', 'Telewizja Polska']"
294865,The New Women,2001-06-05,89,0,0,"['Mary Woronov', 'Jamie Tolbert', 'Sandra Kinder', 'Jane Rey', 'Roma Maffia', 'Jenny Shimizu', 'Tracy Reiner', 'Teresa Hill', 'Mary Scheer', 'Gill Gayle']","['Todd Hughes', 'P. David Ebersole', 'P. David Ebersole', 'Ed Nachtrieb', 'Cary Berger', 'Daniel Gabbe', 'Christie Wittenborn', 'Todd Hughes']",['US'],"['Comedy', 'Science Fiction']",['The Ebersole Hughes Company']
185274,Faccio a pezzi il teatro!,2001-06-05,0,0,0,"['Vincenzo Salemme', 'Carlo Buccirosso', 'Maurizio Casagrande']",[],['IT'],['Comedy'],['Cecchi Gori Group']
114816,Firefly Dreams,2001-06-05,105,0,0,"['Maho', 'Tsutomu Niwa', 'Etsuko Kimata', 'Yoshie Minami']","['John Williams', 'John Williams', 'John Williams', 'Yoshinobu Hayano', 'Susumu Kamiya']",['JP'],['Drama'],[]
83604,Christina Aguilera: My Reflection,2001-06-05,52,0,0,"['Christina Aguilera', 'Shad Moss', 'Brian McKnight', 'Dr. John']","['Lawrence Jordan', 'Ken Ehrlich']",[],['Music'],[]
71126,Stereo Future,2001-06-05,111,0,0,"['Masatoshi Nagase', 'Akiko Monou', 'Tamaki Ogawa', 'Kumiko Aso', 'Naoto Takenaka', 'Mitsuru Fukikoshi', 'Shoichiro Akaboshi', 'Pierre Taki', 'YOU', 'Ren Osugi']","['Yasuhisa Serizawa', 'Hiroyuki Nakano', 'Masatoshi Kimura', 'Etsuko Yoshida', 'Hiroyuki Nakano', 'Yuji Hayashida', 'Hiroyuki Nakano', 'Hiroyuki Nakano', 'Norio Ishii', 'Kazuo Matsuda']",['JP'],"['Romance', 'Comedy']","['TV Tokyo', 'TFC', 'Taki Corporation']"
59733,Down from the Mountain,2001-06-05,98,0,0,"['Alison Krauss', 'Emmylou Harris', 'Gillian Welch', 'Ralph Stanley', 'T Bone Burnett', 'Ethan Coen', 'Joel Coen', 'Holly Hunter', 'Tim Blake Nelson', 'John Hartford']","['Nick Doob', 'D. A. Pennebaker', 'Bob Neuwirth', 'Chris Hegedus', 'Nick Doob', 'D. A. Pennebaker', 'Jehane Noujaim', 'Nick Doob', 'Joan Churchill', 'D. A. Pennebaker']",['US'],"['Music', 'Documentary']","['Mike Zoss Productions', 'Intertainer', 'Pennebaker Hegedus Films']"
1105651,Miss Edmonton Teenburger 1983 in: It's Party Time!,2001-06-06,17,0,0,[],['Amy Lockhart'],[],[],[]
901051,Ball & Chain,2001-06-06,0,0,0,"['Myndy Crist', 'Dan Cortese', 'Sasha Alexander', 'Kayla Blake', 'Eric Dane', 'Scotch Ellis Loring', 'Tim Lounibos']","['James Logan', 'Todd Holland', 'Howard Gordon', 'Scott Lobdell', 'Molly Newman', 'Misty Carlisle']",[],"['Adventure', 'Comedy', 'Fantasy', 'TV Movie']",[]
513582,Urbania,2001-06-06,70,0,0,"['Turíbio Ruiz', 'Adriano Stuart']","['Rodrigo Penteado', 'Ignácio de Loyola Brandão', 'Mário Manga', 'Flávio Frederico', 'Flávio Frederico', 'Idê Lacreta', 'Zita Carvalhosa', 'Jacques Cheuiche', 'Flávio Frederico']",['BR'],['Drama'],[]
513456,Favorite Son,2001-06-06,91,0,0,"['Ornella Muti', 'Reginaldo Faria', 'Cláudio Marzo', 'Alessandra Negrini', 'Chico Diaz', 'Tony Tornado', 'Neusa Borges', 'Brunno Abrahão', 'Camilo Bevilacqua', 'Rubem De Bem']","['Walter Lima Jr.', 'Carlos Cox', 'Sérgio Mekler', 'Marcos Bernstein', 'Iafa Britz', 'Walter Carvalho', 'Bia Salgado', 'Luiz Avellar', 'João Emanuel Carneiro', 'Bia Junqueira']",['BR'],['Drama'],[]
430006,Warden of Red Rock,2001-06-06,85,0,0,"['James Caan', 'David Carradine', 'Rachel Ticotin', 'Billy Rieck', 'Gisela Sánchez', 'Lloyd Lowe Jr.', 'Kirk Baltz', 'Jim Beaver', 'Sergio Calderón', 'Brian Dennehy']","['Mayes C. Rubeo', 'Héctor López', 'Jesus Buenrostro', 'Beth Klein', 'Sylvia Fernández', 'James Lee Barrett', 'Raúl Sarmiento', 'Richard Halsey', 'Charles Dwight Lee', 'Alejandro Sosa']","['MX', 'US']","['Western', 'TV Movie']","['Clifden Productions', 'Viacom Productions']"
396995,Revenge,2001-06-06,103,0,0,"['Rik van Uffelen', 'Ann Esch', 'Ljupčo Todorovski', 'Dejan Lilikj', 'Sofija Kunovska', 'Marc Van Eeghem', 'Britt van der Borght', 'Martin Van Zundert', 'Silvija Stojanovska', 'Senko Velinov']","['Louis-Philippe Capelle', 'Glynn Speeckaert', 'Robert Jazadziski', 'Jan Hintjens', 'Peggy Verstraeten', 'Svjetlana Gutić', 'Cecilia Verardi', 'Philippe Vandendriessche', 'Christine Charpail', 'Éric van Beuren']","['BE', 'FR', 'MK']","['War', 'Drama']","['Makedonska Televizija', 'YC Alligator Film', 'Nieuwe Media Producties', 'Tchin Tchin Productions', 'Vardar Film', 'Canal+']"
327265,The Maximum Penalty,2001-06-06,89,0,0,"['Enrique Carriazo', 'Robinson Díaz', 'Fernando Arévalo', 'Sandra Reyes', 'Álvaro Bayona', 'Consuelo Moure', 'Aura Helena Prada', 'Luis Fernando Múnera', 'Gustavo Angarita', 'Fernando Solórzano']","['Edwin Cortés', 'Luis Felipe Salamanca', 'Felipe Solarte', 'Camila Salamanca', 'Carlos Lopera', 'Ángel Sierra', 'Marta Osorio', 'Fabian León', 'Marcela Manrique', 'Ketty Garcés']",['CO'],"['Comedy', 'Drama']","['Dago García Producciones', 'Caracol Televisión']"
296012,Frozen with Fear,2001-06-06,86,0,0,"['Bo Derek', 'Stephen Shellen', 'Wayne Rogers', 'Dawn McKelvie Cyr', 'Steven Morgan', 'Wally MacKinnon', 'Peggy Gedeon', 'Janet Monid', 'Andrew Lambert', 'Shawn Fitch']","['Paul Lynch', 'William Bigelow', 'Milan Kymlička', 'René Verzier']",['CA'],"['Crime', 'Mystery', 'Thriller', 'TV Movie']",['Milagro Films']
199133,Russian Beauty,2001-06-06,105,0,0,"['Ralitza Balev', 'Anna Molchanova', 'Angelo Maresca', 'Igor Kostolevskiy']","['Cesare Ferrario', 'Viktor Erofeyev', 'Cesare Ferrario']","['IT', 'RU']","['Drama', 'Romance']","['Fora Film', 'TAC Entertainment', 'Medusa Film']"
110829,The Assessment,2001-06-06,96,0,0,"['Lino Capolicchio', 'Giulio Brogi', 'Teresa Razzauti', 'Cinzia Monreale', 'Giovanni Visentin', 'Elisa Sednaoui', 'Roberta Fornier']",['Lucio Lunerti'],[],"['Drama', 'Thriller', 'Mystery']",[]
82416,The Miracle of the Cards,2001-06-06,89,0,0,"['Kirk Cameron', 'Karin Konoval', 'Catherine Oxenberg', 'Thomas Brodie-Sangster', 'Peter Wingfield', 'Jeremy Guilbaut', 'Jennifer Carmichael', 'Sean Campbell', 'Bernard Cuffling', 'Chang Tseng']","['Lee Wilson', 'Mark Griffiths', 'Kristina Lyne', 'Deboragh Gabler', 'Eric Norlin', 'Jenny Bernice', 'Laura Killam', 'Roger Mattiussi', 'James Willcock', 'Henry M. Lebo']","['CA', 'US']",['Drama'],"['Viacom Productions', 'Legacy Filmworks']"
73333,"Happy Birthday, Lola!",2001-06-06,81,0,0,"['Ekaterina Guseva', 'Vladimir Simonov', 'Sergei Astakhov', 'Roman Fokin', 'Aleksandr Revenko', 'Sergey Grekov']","['Vladimir Shchegolkov', 'Vladimir Shchegolkov', 'Sergey Chliyants', 'Evgeny Khlopetsky', 'Sergey Kharuta']",['RU'],"['Action', 'Comedy', 'Crime']",['Alchemy Films']
71017,Love and Other Nightmares,2001-06-06,97,0,0,"['Yekaterina Urvantseva', 'Olga Konskaya', 'Anzhelika Nevolina', 'Kseniya Nazarova', 'Mariya Shirokova', 'Svetlana Vasilyeva', 'Angela Bradley', 'Lidiya Dorotenko', 'Andrei Nekrasov']","['Olga Konskaya', 'Michael Göbel', 'Viktor Zubarev', 'Jochen Hasmanis', 'Izabella Perkatova', 'Aleksandr Marchenko', 'Anatoly Lapshov', 'Yuriy Ustinov', 'Andrei Nekrasov', 'Andrei Nekrasov']",[],['Drama'],[]
70101,Avalanche,2001-06-06,115,0,65427,"['Aleksandr Feklistov', 'Anna Kamenkova', 'Larisa Borushko', 'Nina Grebeshkova', 'Andrey Chadov', 'Mikhail Kozakov', 'Boris Plotnikov', 'Stanislav Sadalskiy', 'Elena Kotikhina', 'Olga Toroshchina']","['Ivan Solovov', 'Alexandr Nosovsky', 'Alexey Chernov', 'Vladimir Murov', 'Konstantin Shevelyov', 'Isabelle Devinck', 'Viktoriya Tokareva']",['RU'],"['Romance', 'Drama']",['Mentor Cinema']
63958,Down House,2001-06-06,80,0,0,"['Fyodor Bondarchuk', 'Ivan Okhlobystin', 'Anna Buklovskaya', 'Aleksandr Bashirov', 'Mikhail Vladimirov', 'Jerzy Stuhr', 'Valentina Sharykina', 'Galina Kashkovskaya', 'Juozas Budraitis', 'Barbara Brylska']","['Yuri Tyukhtin', 'Roman Kachanov', 'Ivan Okhlobystin', 'Roman Kachanov', 'Evgeniy Rudin', 'Fyodor Dostoevsky', 'Sergey Chliyants', 'Mikhail Mukasey', 'Ekaterina Dyminskaya', 'Natalya Sazhina']",['RU'],"['Comedy', 'Crime', 'Drama']",['Film Studio.ru']
62304,Igra Na Vylet,2001-06-06,98,0,0,"['Yuliya Rytikova', 'Alexandr Domogarov']",['Konstantin Odegov'],[],"['Action', 'Romance', 'Crime']",[]
48601,Clement,2001-06-06,139,0,0,"['Olivier Gueritée', 'Emmanuelle Bercot', 'Kevin Goffette', 'Rémi Martin', 'Lou Castel', 'Catherine Vinatier', 'Jocelyn Quivrin', 'David Saada', 'Eric Chadi', 'Yves Verhoeven']","['Emmanuelle Bercot', 'Emmanuelle Bercot', 'Crystel Fournier', 'Julien Leloup', 'Kris Portier de Bellair', 'Éric Barboza', 'Pierre Chevalier', 'Jacques Fansten', 'Philippe Martin', 'Frédéric Niedermayer']",['FR'],"['Drama', 'Romance']","['ARTE France Cinéma', 'Télécip', 'Moby Dick Films', 'Les Films Pelléas']"
1018,Mulholland Drive,2001-06-06,147,15000000,20289986,"['Naomi Watts', 'Laura Harring', 'Justin Theroux', 'Ann Miller', 'Mark Pellegrino', 'Robert Forster', 'Dan Hedaya', 'Angelo Badalamenti', 'Patrick Fischler', 'Brent Briscoe']","['Tony Krantz', 'Mary Sweeney', 'Amy Stofsky', 'David Lynch', 'Jack Fisk', 'Neal Edelstein', 'Michael Polaire', 'Pierre Edelman', 'Peter Jamison', 'Peter Deming']","['FR', 'US']","['Thriller', 'Drama', 'Mystery']","['StudioCanal', 'Les Films Alain Sarde', 'Asymmetrical Productions', 'Babbo']"
1002391,Ika-pitong Gloria,2001-06-07,0,0,0,[],[],[],['Drama'],[]
912648,Hidden Witnesses,2001-06-07,95,0,0,"['Fernando Guillén Cuervo', 'Carolina Touceda', 'Fernando Aguilar', 'Esther Goris', 'Alejandro Fiore', 'Roly Serrano', 'Martín Loza', 'Martín Coria', 'Walter Balzarini', 'Noemí Morelli']","['Pablo Sala', 'Néstor Sánchez Sotelo', 'Mariana Cassia', 'Néstor Sánchez Sotelo', 'Esteban Clausse']","['AR', 'ES']","['Drama', 'Thriller']","['Takuara Films', 'Investcine']"
800049,Castelao e os irmáns da liberdade,2001-06-07,77,0,0,[],['Xan Leira'],[],['Documentary'],[]
432074,Circle,2001-06-07,72,0,0,"['Emília Vášáryová', 'Magdalena Reifová', 'Pavla Hermanová', 'David Matásek', 'Karolína Krejčí', 'Veronika Žilková', 'Jiří Pecha']","['Věra Plívová-Šimková', 'Věra Plívová-Šimková', 'Drahomíra Králová', 'Boris Masník', 'Filip Halaška', 'Miroslav Eliáš', 'Kateřina Krejčí', 'Juraj Šajmovič', 'Jaromír Šedina', 'František Svoboda']",['CZ'],['Drama'],['Česká televize']
291682,The Sky is Falling,2001-06-07,105,0,0,"['Dedee Pfeiffer', 'Laura Leighton', 'Teri Garr', 'Howard Hesseman', 'Bert Remsen', 'Lorraine Toussaint', 'Octavia Spencer', 'Merrin Dungey', 'Fran Bennett', 'Sirena Irwin']","['Florrie Laurence', 'Adam Fields', 'Howard G. Kazanjian', 'Erin Farrell', 'Florrie Laurence', 'David Parks', 'David Parks']",['US'],"['Comedy', 'Drama']","['Viewfinder Films', 'Inertia Entertainment Partners', 'StellarQuest Productions']"
287049,Just for Today,2001-06-07,100,0,0,"['Damián Dreizik', 'Mariano Martínez', 'Aili Chen', 'Federico Esquerro', 'Sergio Boris', 'Marcelo Mangone', 'Carlos Kaspar', 'Fernando Cia', 'Tsai Chung Li', 'Tsai Ichin']","['Ariel Rotter', 'Lautaro Núñez de Arco', 'Ariel Rotter', 'Gustavo Cerati', 'Celina Murga']",['AR'],"['Drama', 'Comedy']",['Universidad del Cine']
154946,One Night the Moon,2001-06-07,57,0,0,"['Kelton Pell', 'Paul Kelly', 'Kaarin Fairfax', 'Ruby Hunter', 'Memphis Kelly', 'Chris Haywood', 'David Field', 'Debra McKenzie', 'Beck Cole', 'Karina Turner']",['Rachel Perkins'],['AU'],"['Drama', 'Music', 'Mystery']",['Dendy Films']
81374,"Schaffe, schaffe, Scheisse baue",2001-06-07,0,0,0,"['Charly Dere', 'Marcel Doukas', 'Carlo Jasikovic', 'Timo Joh. Mayer', 'Manfred Michel']","['Timo Joh. Mayer', 'Charly Dere', 'Timo Joh. Mayer', 'Marion Müller', 'Benjamin Eicher', 'Timo Joh. Mayer', 'Versbox', 'Johannes Jaeger']",['DE'],['Comedy'],['Los Banditos Films']
871611,36,2001-06-08,0,0,0,[],[],[],[],[]
571294,Bengal tiger,2001-06-08,121,0,0,"['Mithun Chakraborty', 'Shakti Kapoor', 'Pramod Muthu']","['Rishikesh Dhari sinah', 'Adarsh jain', 'Ghulam Ali']",['IN'],['Action'],['Titwalas filmwalas']
466577,Behind the Scenes of 'Y Tu Mamá También',2001-06-08,22,0,0,"['Alfonso Cuarón', 'Emmanuel Lubezki', 'Carlos Cuarón', 'Daniel Giménez Cacho', 'Gael García Bernal', 'Diego Luna', 'Maribel Verdú', 'Diana Bracho']","['Manuel Hinojosa', 'Carlos Cuarón', 'Francisco Estrada', 'Pablo Baksht', 'Ricardo Neri', 'Rodolfo Ramos']",['MX'],['Documentary'],['Producciones Anhelo']
385313,Kunguma Pottu Gounder,2001-06-08,154,0,0,"['Sathyaraj', 'Rambha', 'Kausalya', 'Goundamani', 'Karan', 'Ramesh Khanna', 'Mouli', 'Vinu Chakravarthy', 'Pandu', 'Sindhu']","['Suraj', 'D. Shankar', 'T. K. Maheswar', 'S. Suresh Rajan', 'T. K. Maheswar', 'Suraj', 'G. N. Vishnuram', 'Sirpi']",['IN'],['Family'],['Ganga Gowri Productions']
286231,Louise's Wedding,2001-06-08,80,0,0,"['Dira Paes', 'Sílvia Buarque', 'Marcos Palmeira', 'Mark Hopkins', 'Murilo Grossi', 'Beatriz Vianna', 'Nilo Carneiro', 'Kristel Byancco', 'Hugo Rodas', 'Antônio Pimenta']","['Betse de Paula', 'Aurélio Vianna', 'José Roberto Torero', 'Betse de Paula', 'Kátia Coelho', 'Marta Luz', 'José Roberto Torero', 'Marcos Palmeira', 'Dira Paes', 'Sílvia Buarque']",['BR'],"['Romance', 'Comedy']",['RioFilme']
215172,Stiletto Dance,2001-06-08,97,0,0,"['Eric Roberts', 'Romano Orzari', 'Shawn Doyle', 'Brett Porter', 'Lucie Laurier', 'Yaphet Kotto', 'Peter Batakliev', 'Ghiziane Alini', 'Dalila Alini']","['Mario Azzopardi', 'Alfonse Ruggiero', 'Gary Koftinoff', 'Pierre Jodoin', 'Lewis Chesler', 'Jacques Méthé', 'David Perlmutter', 'Stephen Ujlaki', 'Robert Wertheimer', 'Stefan Wodoslawsky']","['CA', 'US']","['Drama', 'Action', 'Crime']","['Chesler/Perlmutter Productions', 'TVA International']"
124111,Jett Jackson: The Movie,2001-06-08,100,0,0,"['Lee Thompson Young', 'Lindy Booth', 'Nigel Shawn Williams', 'Kerry Duff', 'Ryan Sommers Baum', 'Montrose Hagins', 'Gordon Greene', 'Melanie Nicholls-King', 'Michael Ironside', 'Dan Petronijevic']","['Bruce Kalish', 'Shawn Levy', 'Stephanie Gorin', 'Stephen Withrow', 'Yuri Yakubiw', 'Kevin May', 'Shawn Levy', 'Patricia McCorkle', 'Morganne Newson', 'David Forsyth']",['CA'],"['Adventure', 'Family', 'Action', 'Science Fiction', 'Comedy']","['Disney Channel', 'AAC Kids']"
76457,Kat,2001-06-08,85,0,0,"['Liv Corfixen', 'Martin Brygmann', 'Charlotte Munck', 'Søren Pilmark', 'Birgitte Federspiel', 'Holger Perfort', 'Grethe Holmer', 'Søren Christensen', 'Marie Trolle Larsen', 'Claus Flygare']","['Martin Schmidt', 'Steen Langstrup', 'Marie Trolle Larsen']",['DK'],"['Horror', 'Mystery']",['Zentropa Entertainments']
69399,Citizen,2001-06-08,157,500000,500000,"['Ajith Kumar', 'Vasundhara Das', 'Meena', 'Nagma', 'Nizhalgal Ravi', 'Devan', 'Pandiyan', 'Dr. Sharmila', 'Cochin Haneefa', 'Vinu Chakravarthy']","['Ravi K. Chandran', 'Deva', 'Sreekar Prasad', 'S. S. Chakravarthy', 'Balakumaran', 'Saravana Subbiah', 'Saravana Subbiah', 'Saravana Subbiah']",['IN'],"['Drama', 'Action', 'Crime']",['Nic Arts']
62191,Sound of the Sea,2001-06-08,95,4000000,0,"['Jordi Mollà', 'Leonor Watling', 'Eduard Fernández', 'Sergio Caballero', 'Neus Agulló', 'Pep Cortés']","['Bigas Luna', 'Manuel Vicent', 'Rafael Azcona']",['ES'],"['Drama', 'Romance']","['Vía Digital', 'Atresmedia']"
56934,Bride of the Wind,2001-06-08,99,0,419414,"['Sarah Wynter', 'Jonathan Pryce', 'Vincent Perez', 'Simon Verhoeven', 'Gregor Seberg', 'Dagmar Schwarz', 'Wolfgang Hübsch', 'August Schmölzer', 'Johannes Silberschneider', 'Renée Fleming']","['Bruce Beresford', 'Marilyn Levy', 'Peter James', 'Tim Wellburn', 'Evzen Kolar', 'Stephen Endelman', 'Margit Bimler', 'Frank Hübner']","['GB', 'AT', 'DE']","['Romance', 'Drama', 'Music']",[]
21176,Final,2001-06-08,111,0,0,"['Denis Leary', 'Hope Davis', 'Marin Hinkle', 'Earl Hindman', 'J.C. MacKenzie', 'Jim Gaffigan', 'Jim Hornyak', 'Anthony Pettine', 'John Brainard', 'Guy Davis']","['Campbell Scott', 'Bruce McIntosh', 'Marcia DeBonis', 'Anthony Pettine', 'John Brainard', 'Anthony Pettine', 'Toni Fusco', 'Guy Davis', 'Dan Gillham', 'Chris Shriver']",[],"['Drama', 'Science Fiction', 'Thriller']",[]
17355,The Inheritance,2001-06-08,96,0,0,"['Glória Pires', 'Andréa Beltrão', 'Palomma Duarte', 'Lília Cabral', 'Herson Capri', 'Dennis Carvalho', 'Marcello Antony', 'Chica Xavier', 'Fernanda Rodrigues', 'Thiago Fragoso']","['Miguel Falabella', 'Miguel Falabella', 'Daniel Filho', 'Mark Haskell Smith', 'João Emanuel Carneiro', 'Caique Martins Ferreira', 'Félix ""Chango"" Monti']",['BR'],"['Comedy', 'Drama']","['Lereby Produções', 'Globo Filmes']"
